id,customer_id,bank,type,valid_month,valid_year,expiry_month,expiry_year,card_no,card_limit
2074,2074,"Bank of America","VISA",4,2004,5,2022,"2678-1211-4355-2910",281851
2075,2075,"Wells Fargo","VISA",2,2000,9,2018,"4823-9950-7994-7909",250080
2076,2076,"Bank of America","VISA",11,2001,10,2019,"5873-6494-3371-8004",577207
2077,2077,"Citibank","VISA",4,2000,8,2021,"2678-5333-1024-2623",94385
2078,2078,"Citibank","VISA",8,2001,6,2019,"5119-7030-6952-1832",431776
2079,2079,"US Bancorp","VISA",8,2003,10,2020,"5873-3132-5310-5625",932155
2080,2080,"JPMorgan Chase","MASTER",5,2000,7,2020,"3768-9188-4589-5032",611957
2081,2081,"Citibank","VISA",7,2003,3,2018,"5873-7688-6773-8324",31174
2082,2082,"PNC Financial Services","MASTER",10,2000,2,2022,"5214-8813-6406-6275",431857
2083,2083,"Citibank","VISA",7,2000,9,2019,"5214-1613-8110-3230",645050
2084,2084,"Bank of America","VISA",10,2000,9,2018,"3768-2878-3796-7782",610888
2085,2085,"Wells Fargo","VISA",4,2004,8,2021,"4823-9219-1027-2735",615415
2086,2086,"Wells Fargo","VISA",8,2003,10,2018,"4823-5489-6950-6834",257315
2087,2087,"Bank of America","VISA",3,2000,2,2022,"2678-4532-1897-3483",118377
2088,2088,"US Bancorp","VISA",11,2002,5,2020,"5119-5250-3257-9636",344826
2089,2089,"Citibank","MASTER",10,2002,9,2022,"2678-5211-6232-6115",344748
2090,2090,"Citibank","VISA",5,2001,8,2020,"4823-3011-6288-9410",764179
2091,2091,"Wells Fargo","MASTER",4,2000,8,2018,"5214-5394-4943-6357",742644
2092,2092,"Citibank","MASTER",3,2000,10,2018,"2678-9161-6404-1698",280752
2093,2093,"Citibank","VISA",7,2000,3,2019,"2678-3981-9723-6483",436499
2094,2094,"Bank of America","AMEX",6,2000,10,2020,"4329-4480-6606-3917",816381
2095,2095,"JPMorgan Chase","VISA",8,2003,9,2018,"4725-4803-6498-5485",201404
2096,2096,"Wells Fargo","VISA",5,2002,8,2020,"5873-4343-8363-4593",611785
2097,2097,"JPMorgan Chase","VISA",8,2004,1,2019,"4725-4054-9145-9528",560997
2098,2098,"Bank of America","VISA",4,2003,11,2018,"5214-9452-6049-5943",902548
2099,2099,"Citibank","MASTER",6,2002,3,2022,"5214-9069-3701-4271",371797
2100,2100,"Bank of America","VISA",4,2004,1,2018,"4725-6711-3233-1191",280098
2101,2101,"Bank of America","VISA",9,2000,7,2020,"5214-3521-7362-7499",77917
2102,2102,"Wells Fargo","VISA",1,2004,3,2021,"4725-6915-5348-7420",889215
2103,2103,"Wells Fargo","VISA",7,2000,9,2022,"4823-3674-8477-8267",400031
2104,2104,"Goldman Sachs","VISA",7,2002,4,2022,"4725-7595-6944-9830",786410
2105,2105,"Wells Fargo","MASTER",4,2000,4,2022,"5214-6018-3882-1279",164960
2106,2106,"Citibank","VISA",1,2003,4,2019,"4329-7673-2949-8754",364605
2107,2107,"JPMorgan Chase","VISA",2,2003,1,2021,"3768-9087-2940-6536",43926
2108,2108,"Morgan Stanley","VISA",8,2000,11,2019,"4823-8527-7199-4083",771592
2109,2109,"Citibank","MASTER",2,2002,8,2019,"4823-6014-8802-1995",864904
2110,2110,"Citibank","VISA",1,2002,5,2019,"2678-9650-1714-8114",499657
2111,2111,"Citibank","AMEX",10,2004,2,2018,"4725-1098-3871-7967",866675
2112,2112,"Morgan Stanley","MASTER",4,2000,9,2019,"5873-9725-5838-9257",468559
2113,2113,"JPMorgan Chase","VISA",9,2001,10,2019,"2678-4270-5688-3563",406462
2114,2114,"JPMorgan Chase","AMEX",2,2004,1,2018,"2678-2116-4593-4031",388011
2115,2115,"Citibank","MASTER",7,2002,6,2018,"4725-9744-2291-8079",113476
2116,2116,"Wells Fargo","AMEX",4,2002,2,2019,"2678-7679-6324-1158",165671
2117,2117,"Citibank","VISA",7,2004,6,2018,"4823-5737-6928-9477",40766
2118,2118,"Bank of America","VISA",7,2002,3,2020,"2678-6746-9740-5271",210975
2119,2119,"Citibank","VISA",2,2003,11,2020,"4725-1945-6007-6287",480116
2120,2120,"Bank of America","VISA",9,2002,11,2018,"4823-1865-7281-2513",894217
2121,2121,"Bank of America","VISA",1,2001,9,2019,"5873-1968-3018-8561",977056
2122,2122,"Bank of America","VISA",7,2000,11,2018,"4725-2172-9474-7007",451680
2123,2123,"Citibank","MASTER",10,2000,4,2022,"5214-4170-5410-8416",291776
2124,2124,"Bank of America","VISA",5,2001,1,2018,"4725-5268-4542-8793",152995
2125,2125,"Citibank","MASTER",3,2002,9,2022,"2678-2737-5289-2725",402155
2126,2126,"Citibank","VISA",5,2003,1,2021,"4823-7984-4121-5321",461072
2127,2127,"JPMorgan Chase","MASTER",10,2004,5,2020,"2678-3552-3072-2499",923441
2128,2128,"Bank of America","VISA",7,2004,6,2019,"4725-1967-2443-7276",833939
2129,2129,"JPMorgan Chase","VISA",4,2004,8,2022,"4725-9512-1051-6245",569934
2130,2130,"Wells Fargo","VISA",7,2000,11,2019,"5873-5546-9958-2568",581554
2131,2131,"Citibank","MASTER",3,2002,2,2018,"5873-2790-6504-5794",122880
2132,2132,"Citibank","MASTER",10,2002,11,2020,"5873-1499-3355-3085",522123
2133,2133,"Bank of America","VISA",7,2002,6,2019,"4329-3231-8022-7521",302640
2134,2134,"Bank of America","VISA",7,2004,7,2020,"5214-4033-9521-2222",544405
2135,2135,"JPMorgan Chase","VISA",1,2004,7,2022,"4329-6029-5670-9217",176877
2136,2136,"Citibank","VISA",7,2001,6,2019,"5214-5192-4147-1371",337331
2137,2137,"JPMorgan Chase","VISA",8,2000,10,2019,"5214-3135-2224-1657",301204
2138,2138,"PNC Financial Services","VISA",1,2004,2,2018,"4725-4817-9039-4031",306194
2139,2139,"Citibank","VISA",8,2002,10,2019,"4725-5123-4984-4491",56920
2140,2140,"Wells Fargo","VISA",1,2002,11,2018,"2678-9451-2474-7290",900173
2141,2141,"Citibank","VISA",4,2002,6,2018,"5214-8872-3930-8492",927335
2142,2142,"Citibank","VISA",1,2000,1,2022,"5214-2837-2744-7352",396017
2143,2143,"Wells Fargo","VISA",11,2003,2,2022,"4823-4732-2501-2329",898923
2144,2144,"PNC Financial Services","VISA",5,2004,7,2020,"4725-7441-3438-2483",318604
2145,2145,"JPMorgan Chase","VISA",9,2000,6,2018,"5873-1925-4848-8774",184092
2146,2146,"Citibank","VISA",1,2002,4,2022,"5873-3262-5725-9147",903592
2147,2147,"Bank of America","VISA",10,2001,1,2018,"4823-8950-8477-9060",24985
2148,2148,"Bank of America","VISA",3,2003,1,2021,"5214-1416-9487-8617",398037
2149,2149,"JPMorgan Chase","MASTER",9,2002,1,2019,"4823-9260-4429-9628",931931
2150,2150,"Wells Fargo","VISA",4,2001,10,2021,"4725-5093-8158-7556",72471
2151,2151,"Wells Fargo","MASTER",9,2004,2,2021,"4823-4131-5210-6596",18396
2152,2152,"JPMorgan Chase","MASTER",6,2000,7,2018,"2678-3532-9326-2280",475838
2153,2153,"Citibank","VISA",9,2003,10,2022,"4725-2968-4281-5359",671259
2154,2154,"Citibank","VISA",7,2004,4,2019,"5873-4241-3100-7887",364256
2155,2155,"JPMorgan Chase","VISA",7,2004,1,2021,"4725-6529-2202-1337",788392
2156,2156,"Citibank","MASTER",8,2004,10,2018,"4725-2333-7642-3617",833205
2157,2157,"US Bancorp","VISA",7,2004,10,2019,"5873-3454-5552-1280",436240
2158,2158,"PNC Financial Services","MASTER",6,2004,11,2022,"5873-8306-2123-1363",344952
2159,2159,"JPMorgan Chase","VISA",5,2001,5,2020,"5873-6869-8290-2194",779204
2160,2160,"Citibank","VISA",9,2003,3,2019,"2678-9555-8937-1507",638184
2161,2161,"Citibank","VISA",5,2000,9,2018,"4329-8201-3196-1517",54417
2162,2162,"Bank of America","VISA",1,2003,8,2021,"4823-9690-4297-5507",111988
2163,2163,"Wells Fargo","VISA",4,2000,5,2019,"4823-6244-8811-7104",543048
2164,2164,"Citibank","MASTER",2,2000,10,2021,"2678-7562-1606-1670",236040
2165,2165,"Citibank","VISA",5,2001,5,2021,"4329-4628-5614-9163",959946
2166,2166,"Bank of America","VISA",10,2000,1,2018,"4725-1955-2650-3195",109150
2167,2167,"JPMorgan Chase","MASTER",6,2004,7,2022,"4725-8808-1520-6879",172762
2168,2168,"Bank of America","VISA",2,2004,4,2018,"4329-7909-8493-7257",254036
2169,2169,"Bank of America","AMEX",4,2000,3,2020,"4725-2854-2457-9172",865700
2170,2170,"Citibank","VISA",10,2004,5,2021,"2678-9155-3880-2650",689678
2171,2171,"Citibank","VISA",5,2000,3,2019,"4823-6606-4240-6848",219741
2172,2172,"Bank of America","MASTER",8,2001,1,2020,"4329-8755-2051-4150",501300
2173,2173,"JPMorgan Chase","VISA",9,2002,6,2018,"4725-3883-7804-3477",512878
2174,2174,"Citibank","VISA",6,2004,5,2021,"4725-4362-9906-5511",639733
2175,2175,"Wells Fargo","VISA",2,2004,10,2020,"4823-8089-3875-9677",951772
2176,2176,"Bank of America","MASTER",8,2000,8,2021,"4725-6959-9395-9638",62428
2177,2177,"JPMorgan Chase","VISA",6,2003,5,2019,"5119-6578-9186-6873",330964
2178,2178,"Citibank","VISA",7,2002,10,2020,"4725-1197-8422-3483",141717
2179,2179,"Bank of America","MASTER",8,2001,9,2020,"4725-5951-9578-6535",272657
2180,2180,"JPMorgan Chase","MASTER",5,2000,10,2018,"5119-7833-2918-3565",50981
2181,2181,"Citibank","VISA",3,2001,5,2018,"5119-3174-8057-8974",214484
2182,2182,"JPMorgan Chase","VISA",11,2000,11,2021,"4823-2880-1076-6675",127492
2183,2183,"Wells Fargo","VISA",10,2001,11,2021,"3768-7463-3241-5618",383439
2184,2184,"JPMorgan Chase","VISA",2,2003,4,2020,"4823-7929-3825-9614",88251
2185,2185,"Wells Fargo","VISA",1,2001,6,2019,"3768-2361-7727-6404",526694
2186,2186,"Morgan Stanley","VISA",3,2001,10,2020,"5214-1410-1990-6216",666995
2187,2187,"Bank of America","VISA",11,2001,11,2022,"4823-3558-1613-7984",608820
2188,2188,"Citibank","VISA",3,2004,8,2019,"4823-9755-6084-9949",974175
2189,2189,"Citibank","VISA",2,2001,5,2019,"5214-4056-6006-9667",852771
2190,2190,"Bank of America","VISA",1,2004,1,2021,"4725-6648-8053-3972",96489
2191,2191,"Bank of America","VISA",4,2001,7,2020,"4823-8654-9597-5605",448238
2192,2192,"Citibank","VISA",7,2002,10,2021,"3768-2099-7737-9934",569041
2193,2193,"JPMorgan Chase","AMEX",3,2003,5,2022,"4725-3995-7701-1069",911943
2194,2194,"Bank of America","VISA",11,2000,10,2020,"4823-4159-6892-4694",595993
2195,2195,"Bank of America","VISA",9,2004,1,2022,"5873-3765-8873-2584",835632
2196,2196,"JPMorgan Chase","AMEX",10,2002,8,2021,"5119-5105-4252-2578",578280
2197,2197,"Morgan Stanley","AMEX",9,2004,10,2019,"5119-4223-4879-5615",622647
2198,2198,"Bank of America","VISA",3,2000,8,2021,"5214-4870-6717-5411",517515
2199,2199,"JPMorgan Chase","VISA",2,2001,5,2019,"5873-4706-2270-2089",987667
2200,2200,"Bank of America","VISA",2,2000,8,2022,"2678-7086-5268-7631",634473
2201,2201,"Bank of America","VISA",10,2002,1,2020,"4823-9036-8684-8009",766423
2202,2202,"Citibank","VISA",7,2003,8,2020,"2678-4361-1843-4755",949240
2203,2203,"Wells Fargo","AMEX",6,2003,4,2018,"4823-7073-1892-3704",607341
2204,2204,"Goldman Sachs","VISA",7,2000,1,2018,"2678-9210-6163-1511",703767
2205,2205,"JPMorgan Chase","VISA",5,2004,9,2018,"2678-4169-7055-9845",56983
2206,2206,"Citibank","VISA",5,2000,2,2020,"4725-1456-2438-3025",587060
2207,2207,"Citibank","VISA",10,2004,7,2020,"5873-1820-2436-7675",621823
2208,2208,"JPMorgan Chase","VISA",11,2001,7,2018,"5873-9800-6478-5680",587918
2209,2209,"Citibank","VISA",6,2000,10,2022,"2678-1221-8943-5310",549331
2210,2210,"Bank of America","AMEX",5,2000,10,2021,"4725-3139-8177-2580",586067
2211,2211,"JPMorgan Chase","VISA",4,2004,4,2019,"5214-8064-8446-9746",246873
2212,2212,"Citibank","VISA",8,2001,10,2022,"4823-1611-4968-3275",681649
2213,2213,"Citibank","VISA",8,2001,11,2018,"4329-4069-8627-2856",805177
2214,2214,"US Bancorp","MASTER",8,2001,9,2020,"4725-8045-1336-2400",787039
2215,2215,"Citibank","VISA",10,2000,7,2020,"4725-9326-5617-9133",440184
2216,2216,"Wells Fargo","VISA",7,2003,2,2020,"4329-2408-5077-9149",147918
2217,2217,"Citibank","VISA",1,2001,4,2022,"4725-4524-2553-4412",189583
2218,2218,"Citibank","VISA",1,2001,4,2022,"5873-8313-3649-5695",674398
2219,2219,"Citibank","VISA",8,2003,1,2019,"5873-3463-4756-7735",422808
2220,2220,"Citibank","VISA",4,2003,6,2021,"5214-5107-4108-4505",299232
2221,2221,"Citibank","MASTER",7,2002,2,2021,"4725-4230-7271-1040",533560
2222,2222,"Wells Fargo","MASTER",9,2001,8,2020,"4329-1821-3747-9789",825993
2223,2223,"Citibank","VISA",10,2004,6,2021,"4823-6418-1430-4672",279437
2224,2224,"JPMorgan Chase","MASTER",8,2002,9,2019,"5873-8941-1387-8900",296909
2225,2225,"Citibank","VISA",7,2000,2,2019,"4329-2500-1375-7866",447766
2226,2226,"Bank of America","MASTER",1,2003,10,2018,"4725-6789-7319-2655",803057
2227,2227,"Morgan Stanley","VISA",6,2004,2,2020,"4725-3858-4545-2497",547221
2228,2228,"Citibank","VISA",6,2004,9,2020,"4329-9471-2407-9536",298084
2229,2229,"JPMorgan Chase","VISA",8,2004,4,2019,"5214-3244-7482-3815",350483
2230,2230,"Citibank","AMEX",1,2001,10,2019,"5873-2221-9890-7262",774320
2231,2231,"Citibank","VISA",2,2003,10,2022,"5873-7196-8623-4030",160552
2232,2232,"JPMorgan Chase","MASTER",5,2004,6,2022,"5214-6768-5401-2967",954634
2233,2233,"Citibank","VISA",9,2000,8,2021,"3768-9686-3592-9469",924716
2234,2234,"Bank of America","VISA",1,2001,8,2022,"4823-4611-2921-8737",530417
2235,2235,"Goldman Sachs","VISA",2,2003,8,2021,"5873-4008-5897-2892",472813
2236,2236,"JPMorgan Chase","VISA",8,2001,4,2021,"5119-4746-1707-8573",623736
2237,2237,"Citibank","VISA",10,2000,7,2021,"5873-7747-6939-2007",336043
2238,2238,"Goldman Sachs","VISA",7,2003,2,2018,"4725-2455-4015-2631",750513
2239,2239,"Bank of America","MASTER",7,2003,7,2021,"5119-2670-6368-7561",180422
2240,2240,"Citibank","AMEX",1,2003,5,2021,"4725-4665-4020-4122",762410
2241,2241,"Bank of America","VISA",10,2004,10,2018,"3768-1526-4273-7034",770535
2242,2242,"Citibank","VISA",8,2004,3,2022,"4823-3613-4445-9293",727636
2243,2243,"Goldman Sachs","AMEX",8,2001,2,2021,"4725-7778-1643-3024",231943
2244,2244,"Wells Fargo","MASTER",3,2000,3,2018,"3768-9935-3750-8556",546075
2245,2245,"JPMorgan Chase","MASTER",8,2003,4,2018,"5873-6615-3119-8816",787529
2246,2246,"JPMorgan Chase","VISA",5,2001,11,2021,"5119-9539-5654-6833",296440
2247,2247,"JPMorgan Chase","AMEX",11,2000,1,2019,"4329-7230-1651-2111",136794
2248,2248,"Bank of America","VISA",8,2001,4,2019,"4725-4866-8288-6204",474309
2249,2249,"Goldman Sachs","VISA",1,2002,4,2021,"4823-9029-9437-8157",836932
2250,2250,"Citibank","VISA",3,2000,6,2019,"4329-1905-5846-6800",505274
2251,2251,"Bank of America","VISA",3,2001,1,2022,"5873-6697-7490-9723",927839
2252,2252,"JPMorgan Chase","AMEX",2,2000,11,2018,"4329-8671-6729-8377",166517
2253,2253,"Citibank","VISA",8,2004,7,2021,"4725-1488-4690-8181",622462
2254,2254,"Bank of America","VISA",4,2002,4,2022,"5214-5496-2754-8954",923545
2255,2255,"JPMorgan Chase","VISA",4,2002,5,2018,"5873-5726-1233-3376",294116
2256,2256,"JPMorgan Chase","VISA",11,2001,6,2020,"4329-2281-7359-9228",955639
2257,2257,"PNC Financial Services","VISA",10,2003,2,2019,"4725-4589-7643-7604",35211
2258,2258,"Bank of America","VISA",6,2004,4,2018,"4823-2123-4133-8517",940468
2259,2259,"Citibank","MASTER",4,2002,8,2018,"4725-6778-3303-9418",774893
2260,2260,"Bank of America","VISA",2,2004,6,2019,"3768-7953-7370-8729",457795
2261,2261,"Bank of America","AMEX",7,2000,8,2022,"2678-6751-6991-6986",607868
2262,2262,"Bank of America","VISA",6,2000,3,2021,"4725-4850-6069-2002",363725
2263,2263,"Citibank","VISA",9,2000,11,2019,"4823-4059-4599-9441",170993
2264,2264,"Wells Fargo","VISA",5,2004,9,2019,"4823-1198-7635-5778",268641
2265,2265,"Goldman Sachs","VISA",5,2000,5,2021,"5214-7870-6307-7470",769046
2266,2266,"Bank of America","AMEX",3,2003,1,2021,"4329-4186-8130-5116",545445
2267,2267,"Bank of America","MASTER",5,2000,8,2018,"4725-7273-8550-4251",162556
2268,2268,"Bank of America","VISA",7,2001,3,2018,"5119-3821-2233-3874",719925
2269,2269,"Bank of America","VISA",6,2002,10,2020,"3768-9465-1229-4526",891821
2270,2270,"Wells Fargo","VISA",1,2002,6,2021,"2678-9845-8767-5825",429169
2271,2271,"JPMorgan Chase","VISA",9,2002,8,2018,"4823-8813-1097-8722",738759
2272,2272,"JPMorgan Chase","VISA",7,2002,8,2020,"3768-7818-1507-8188",410967
2273,2273,"JPMorgan Chase","VISA",5,2004,4,2022,"4725-2896-3109-3573",857124
2274,2274,"Wells Fargo","VISA",6,2002,6,2022,"2678-3753-2300-8922",169994
2275,2275,"Citibank","VISA",6,2003,8,2020,"5214-2029-2702-9847",846729
2276,2276,"Bank of America","VISA",9,2002,3,2021,"2678-4011-3960-6849",913255
2277,2277,"Goldman Sachs","VISA",1,2001,1,2018,"4823-2214-5445-7366",562442
2278,2278,"US Bancorp","VISA",4,2002,5,2021,"4329-8485-1103-4301",63490
2279,2279,"JPMorgan Chase","VISA",10,2001,3,2020,"3768-8964-4714-6843",453573
2280,2280,"JPMorgan Chase","AMEX",2,2003,1,2020,"2678-5554-5096-9454",849969
2281,2281,"US Bancorp","VISA",8,2003,6,2019,"5873-9837-7125-4734",810039
2282,2282,"Wells Fargo","VISA",2,2000,7,2022,"5119-6853-9646-9125",81662
2283,2283,"Bank of America","AMEX",1,2004,8,2021,"4823-7125-8124-7401",446876
2284,2284,"Wells Fargo","AMEX",6,2001,9,2022,"5873-4688-2660-3347",992752
2285,2285,"Citibank","VISA",5,2002,1,2022,"5214-4019-5283-7759",709830
2286,2286,"Citibank","VISA",6,2002,4,2019,"3768-6754-1918-7443",176187
2287,2287,"Citibank","VISA",2,2003,4,2018,"4823-9766-7757-2960",832016
2288,2288,"Citibank","VISA",5,2000,2,2021,"5119-5716-6375-4398",928328
2289,2289,"JPMorgan Chase","VISA",6,2002,4,2018,"5214-1843-6649-8999",243342
2290,2290,"Citibank","VISA",2,2000,9,2020,"4823-3979-3336-4952",296332
2291,2291,"Citibank","VISA",1,2001,6,2019,"5119-7557-5469-1452",344596
2292,2292,"PNC Financial Services","VISA",4,2003,3,2022,"4823-4325-1180-4228",661544
2293,2293,"Citibank","VISA",8,2003,7,2021,"4823-2270-2410-7992",372336
2294,2294,"Citibank","MASTER",7,2001,1,2022,"4329-1477-6033-6055",720201
2295,2295,"Bank of America","VISA",7,2004,11,2018,"5214-8103-3810-8659",952100
2296,2296,"JPMorgan Chase","VISA",2,2002,7,2020,"4725-9089-7574-2137",587504
2297,2297,"Citibank","VISA",10,2004,7,2020,"4725-5679-8171-1914",625324
2298,2298,"Bank of America","MASTER",6,2002,4,2020,"5119-2306-5156-1524",963778
2299,2299,"JPMorgan Chase","VISA",8,2001,9,2021,"5119-4630-3597-8268",232257
2300,2300,"PNC Financial Services","VISA",1,2001,1,2021,"4725-1429-1492-2553",992830
2301,2301,"Bank of America","VISA",6,2004,10,2022,"4823-7686-7113-4781",386063
2302,2302,"Bank of America","VISA",4,2002,4,2021,"5873-9155-5536-3739",666462
2303,2303,"Wells Fargo","MASTER",5,2002,3,2020,"5119-6481-5849-5149",132277
2304,2304,"Bank of America","VISA",7,2004,11,2018,"4823-7563-8625-8900",143886
2305,2305,"Bank of America","VISA",3,2000,7,2021,"4725-3422-3562-9683",284060
2306,2306,"Wells Fargo","VISA",5,2003,5,2018,"5873-7412-8671-6256",851528
2307,2307,"Citibank","MASTER",8,2000,3,2018,"4725-5740-5081-5081",155836
2308,2308,"Citibank","VISA",2,2000,7,2018,"4725-3318-5722-1190",643189
2309,2309,"Citibank","VISA",10,2000,2,2021,"5873-3655-8698-9649",712290
2310,2310,"Wells Fargo","VISA",3,2002,4,2019,"5214-4016-2438-2246",977091
2311,2311,"Citibank","MASTER",8,2003,1,2020,"5214-8677-1939-8862",592495
2312,2312,"Citibank","MASTER",8,2004,1,2021,"4329-9745-6728-2831",249293
2313,2313,"Bank of America","VISA",7,2001,3,2021,"3768-3953-1246-7802",499350
2314,2314,"Citibank","VISA",6,2002,8,2019,"5119-4738-2917-7736",928970
2315,2315,"Goldman Sachs","MASTER",2,2000,6,2021,"4823-9833-7700-6935",394138
2316,2316,"Bank of America","VISA",2,2004,1,2020,"2678-5569-4643-7721",957362
2317,2317,"Citibank","VISA",11,2003,10,2021,"5873-9394-8452-8395",59526
2318,2318,"Bank of America","VISA",1,2001,2,2019,"4725-9573-4422-5067",557357
2319,2319,"Goldman Sachs","VISA",4,2004,9,2022,"3768-8882-1168-5729",705709
2320,2320,"Bank of America","MASTER",2,2003,8,2022,"2678-4754-5645-2990",501207
2321,2321,"Citibank","VISA",6,2003,8,2018,"5214-7934-6876-3741",728288
2322,2322,"JPMorgan Chase","VISA",6,2002,6,2020,"4329-8781-3684-6925",849479
2323,2323,"JPMorgan Chase","VISA",9,2001,8,2019,"4725-9968-5625-4433",738254
2324,2324,"Bank of America","VISA",11,2002,2,2021,"3768-5043-9117-7858",182528
2325,2325,"Citibank","VISA",10,2002,10,2019,"4725-4502-1438-2920",525501
2326,2326,"Bank of America","VISA",9,2002,11,2021,"5119-6035-2966-2884",303149
2327,2327,"Wells Fargo","VISA",10,2002,9,2019,"4823-4538-3841-8017",763254
2328,2328,"Citibank","VISA",3,2002,9,2021,"4329-8725-2117-2572",396883
2329,2329,"Citibank","VISA",6,2002,1,2021,"4329-3389-5433-5242",450408
2330,2330,"Citibank","MASTER",3,2002,3,2020,"3768-8488-2302-3020",873454
2331,2331,"Bank of America","MASTER",3,2002,9,2022,"5214-3383-4880-3650",725486
2332,2332,"JPMorgan Chase","VISA",4,2004,5,2022,"5119-9840-9332-6462",441346
2333,2333,"Citibank","VISA",10,2004,7,2018,"3768-3528-6022-8331",905748
2334,2334,"PNC Financial Services","VISA",5,2000,3,2019,"4329-4237-8145-5977",269161
2335,2335,"Citibank","VISA",11,2004,9,2019,"4725-6051-8070-7024",536906
2336,2336,"Bank of America","VISA",10,2001,5,2021,"4823-8584-8076-3909",497790
2337,2337,"Bank of America","VISA",4,2002,1,2021,"5214-9163-2672-3611",50129
2338,2338,"Goldman Sachs","VISA",11,2000,6,2022,"5214-2440-8963-1727",170359
2339,2339,"Citibank","MASTER",4,2001,6,2021,"5119-1962-7257-3519",307904
2340,2340,"Bank of America","VISA",10,2001,3,2022,"3768-1058-9314-4178",469589
2341,2341,"JPMorgan Chase","VISA",5,2002,1,2019,"5214-6008-1556-6194",86821
2342,2342,"Citibank","MASTER",2,2002,10,2022,"4725-4731-3662-4993",314934
2343,2343,"Morgan Stanley","VISA",11,2003,5,2018,"4823-9081-3795-4841",547669
2344,2344,"PNC Financial Services","VISA",11,2001,9,2018,"3768-5299-3319-5946",890972
2345,2345,"Citibank","AMEX",7,2000,4,2019,"5873-8445-7647-2564",657987
2346,2346,"Citibank","MASTER",7,2004,8,2022,"5873-9199-1346-5915",808818
2347,2347,"Citibank","VISA",1,2002,7,2021,"5873-2196-1899-8261",481033
2348,2348,"PNC Financial Services","VISA",7,2000,8,2018,"5214-1315-8961-9176",290944
2349,2349,"Citibank","MASTER",4,2002,5,2019,"4725-2907-8653-2142",816269
2350,2350,"Bank of America","VISA",1,2003,9,2021,"2678-7385-4139-6461",975822
2351,2351,"Bank of America","VISA",9,2004,4,2018,"4725-3527-8223-2225",537837
2352,2352,"Goldman Sachs","VISA",5,2000,6,2021,"2678-7947-4704-4298",577962
2353,2353,"Citibank","VISA",10,2002,8,2021,"4725-3089-5913-5978",434737
2354,2354,"Bank of America","AMEX",9,2002,11,2021,"2678-5613-6258-8996",402336
2355,2355,"Citibank","MASTER",2,2004,9,2018,"4725-4810-2969-3396",98520
2356,2356,"Citibank","VISA",8,2004,4,2019,"4725-3966-1982-7226",155237
2357,2357,"JPMorgan Chase","VISA",1,2004,11,2020,"4725-2328-6843-5444",922975
2358,2358,"Bank of America","VISA",6,2000,10,2019,"4725-4652-9771-1235",257145
2359,2359,"Citibank","VISA",3,2004,4,2019,"4329-4954-3005-8849",661588
2360,2360,"Citibank","VISA",6,2001,10,2021,"2678-6681-3282-5299",531916
2361,2361,"JPMorgan Chase","VISA",9,2002,7,2020,"2678-5847-6799-2320",305555
2362,2362,"Citibank","AMEX",1,2001,5,2022,"2678-6078-3063-3778",690653
2363,2363,"Citibank","VISA",8,2003,4,2021,"4725-7405-3698-3100",516589
2364,2364,"Bank of America","VISA",7,2002,11,2021,"5214-3107-1823-8641",621534
2365,2365,"Citibank","VISA",2,2003,7,2021,"4725-1410-1673-7330",402742
2366,2366,"JPMorgan Chase","VISA",11,2004,11,2021,"4823-7897-8462-6165",555916
2367,2367,"Morgan Stanley","VISA",2,2001,6,2018,"5214-6478-6191-2834",19351
2368,2368,"PNC Financial Services","VISA",8,2004,2,2018,"4725-8751-7607-3919",644466
2369,2369,"JPMorgan Chase","VISA",6,2003,1,2019,"2678-9482-7311-4882",140173
2370,2370,"Bank of America","VISA",4,2002,7,2020,"4725-8533-8229-1659",275152
2371,2371,"Bank of America","VISA",11,2000,5,2020,"2678-5676-1377-5270",300236
2372,2372,"Bank of America","AMEX",8,2004,11,2020,"5214-9064-5667-3493",377619
2373,2373,"Bank of America","VISA",6,2004,8,2022,"5214-4189-9553-8777",416730
2374,2374,"Citibank","VISA",5,2000,10,2022,"3768-2796-5433-8839",971439
2375,2375,"Bank of America","MASTER",1,2001,10,2022,"4725-5175-2481-9936",314136
2376,2376,"Goldman Sachs","MASTER",11,2000,8,2020,"4823-9657-7907-1073",89213
2377,2377,"Bank of America","VISA",9,2001,4,2019,"4823-8059-6092-3642",573836
2378,2378,"Wells Fargo","VISA",11,2001,10,2020,"5873-1606-7216-4419",889678
2379,2379,"JPMorgan Chase","VISA",11,2002,3,2021,"4725-2688-7908-7649",85241
2380,2380,"Bank of America","VISA",10,2000,6,2020,"2678-1713-1014-8681",809463
2381,2381,"JPMorgan Chase","AMEX",5,2000,11,2018,"4725-4450-7694-6163",280532
2382,2382,"Bank of America","AMEX",5,2002,11,2018,"4725-9219-3541-5716",626099
2383,2383,"Goldman Sachs","MASTER",10,2000,5,2019,"4329-7836-8013-1199",486719
2384,2384,"Bank of America","VISA",3,2004,11,2018,"5214-3593-2268-4548",493881
2385,2385,"US Bancorp","VISA",1,2004,10,2020,"5873-1847-9060-6680",194792
2386,2386,"Citibank","VISA",9,2004,5,2018,"5873-5652-8672-3466",74606
2387,2387,"Bank of America","AMEX",6,2000,10,2021,"5873-1863-7282-5695",642739
2388,2388,"JPMorgan Chase","VISA",4,2002,1,2021,"4725-6385-9537-4938",496140
